# Result of the experimentation with args: 1
#                 x                 y           is_wall          pressure            temper          vol_mass           speed_1           speed_2

                43                11                 0          219241.2          476.1809                 1                 0       -0.05622111
                43                12                 0          227899.5          494.9246                 1                 0       -0.06124121
                43                13                 0          236557.8          513.6683                 1                 0       -0.06626131
                43                14                 0          245216.1           532.412                 1                 0       -0.07128141
                43                15                 0          253874.4          551.1558                 1                 0       -0.07630151
                43                16                 0          262532.7          569.8995                 1                 0       -0.08132161
                43                17                 0            271191          588.6432                 1                 0        -0.0863417
                43                18                 0          279849.2           607.387                 1                 0       -0.09136181
                43                19                 0          288507.5          626.1307                 1                 0       -0.09638191
                43                20                 0          297165.8          644.8744                 1                 0         -0.101402
                43                21                 0          305824.1          663.6181                 1                 0        -0.1064221
                43                22                 0          314482.4          682.3618                 1                 0        -0.1114422
                43                23                 0          323140.7          701.1055                 1                 0        -0.1164623
                43                24                 0            331799          719.8492                 1                 0        -0.1214824
                43                25                 0          340457.3           738.593                 1                 0        -0.1265025
                43                26                 0          349115.6          757.3367                 1                 0        -0.1315226
                43                27                 0          357773.9          776.0804                 1                 0        -0.1365427
                43                28                 0          366432.2          794.8241                 1                 0        -0.1415628
                43                29                 0          375090.4          813.5678                 1                 0        -0.1465829
                43                30                 0          383748.8          832.3116                 1                 0         -0.151603
                43                31                 0            392407          851.0553                 1                 0        -0.1566231
                43                32                 0          401065.3           869.799                 1                 0        -0.1616432
                43                33                 0          409723.6          888.5427                 1                 0        -0.1666633
                43                34                 0          418381.9          907.2864                 1                 0        -0.1716834
                43                35                 0          427040.2          926.0302                 1                 0        -0.1767035
                43                36                 0          435698.5          944.7739                 1                 0        -0.1817236
                43                37                 0          444356.8          963.5176                 1                 0        -0.1867437
                43                38                 0          453015.1          982.2613                 1                 0        -0.1917638
                43                39                 0          461673.4          1001.005                 1                 0        -0.1967839
                43                40                 0          470331.7          1019.749                 1                 0         -0.201804
                43                41                 0          478989.9          1038.492                 1                 0        -0.2068241
                43                42                 0          487648.2          1057.236                 1                 0        -0.2118442
                43                43                 0          496306.5           1075.98                 1                 0        -0.2168643
                43                44                 0          504964.8          1094.724                 1                 0        -0.2218844
                43                45                 0          513623.1          1113.467                 1                 0        -0.2269045
                43                46                 0          522281.4          1132.211                 1                 0        -0.2319246
                43                47                 0          530939.7          1150.955                 1                 0        -0.2369447
                43                48                 0            539598          1169.698                 1                 0        -0.2419648
                43                49                 0          548256.3          1188.442                 1                 0        -0.2469849
                43                50                 0          556914.6          1207.186                 1                 0         -0.252005
                43                51                 0          565572.9           1225.93                 1                 0        -0.2570251
                43                52                 0          574231.1          1244.673                 1                 0        -0.2620452
                43                53                 0          582889.4          1263.417                 1                 0        -0.2670653
                43                54                 0          591547.8          1282.161                 1                 0        -0.2720854
                43                55                 0            600206          1300.905                 1                 0        -0.2771055
                43                56                 0          608864.3          1319.648                 1                 0        -0.2821256
                43                57                 0          617522.6          1338.392                 1                 0        -0.2871457
                43                58                 0          626180.9          1357.136                 1                 0        -0.2921658
                43                59                 0          634839.2          1375.879                 1                 0        -0.2971859
                43                60                 0          643497.5          1394.623                 1                 0         -0.302206
                43                61                 0          652155.8          1413.367                 1                 0        -0.3072261
                43                62                 0          660814.1          1432.111                 1                 0        -0.3122462
                43                63                 0          669472.4          1450.854                 1                 0        -0.3172663
                43                64                 0          678130.6          1469.598                 1                 0        -0.3222865
                43                65                 0            686789          1488.342                 1                 0        -0.3273065
                43                66                 0          695447.2          1507.085                 1                 0        -0.3323267
                43                67                 0          704105.5          1525.829                 1                 0        -0.3373468
                43                68                 0          712763.8          1544.573                 1                 0        -0.3423668
                43                69                 0          721422.1          1563.317                 1                 0        -0.3473869
                43                70                 0          730080.4           1582.06                 1                 0         -0.352407
                43                71                 0          738738.6          1600.804                 1                 0        -0.3574271
                43                72                 0            747397          1619.548                 1                 0        -0.3624472
                43                73                 0          756055.3          1638.292                 1                 0        -0.3674673
                43                74                 0          764713.6          1657.035                 1                 0        -0.3724874
                43                75                 0          773371.8          1675.779                 1                 0        -0.3775075
                43                76                 0          782030.1          1694.523                 1                 0        -0.3825276
                43                77                 0          790688.5          1713.266                 1                 0        -0.3875478
                43                78                 0          799346.8           1732.01                 1                 0        -0.3925678
                43                79                 0            808005          1750.754                 1                 0         -0.397588
                43                80                 0          816663.3          1769.497                 1                 0        -0.4026081
                43                81                 0          825321.6          1788.241                 1                 0        -0.4076281
                43                82                 0          833979.9          1806.985                 1                 0        -0.4126482
                43                83                 0          842638.1          1825.729                 1                 0        -0.4176683
                43                84                 0          851296.5          1844.472                 1                 0        -0.4226884
                43                85                 0          859954.8          1863.216                 1                 0        -0.4277085
                43                86                 0          868613.1           1881.96                 1                 0        -0.4327286
                43                87                 0          877271.3          1900.703                 1                 0        -0.4377487
                43                88                 0          885929.6          1919.447                 1                 0        -0.4427688
                43                89                 0            894588          1938.191                 1                 0         -0.447789
                43                90                 0          903246.2          1956.935                 1                 0        -0.4528091
                43                91                 0          911904.5          1975.678                 1                 0        -0.4578291
                43                92                 0          920562.8          1994.422                 1                 0        -0.4628493
                43                93                 0          929221.1          2013.166                 1                 0        -0.4678694
                43                94                 0          937879.4           2031.91                 1                 0        -0.4728895
                43                95                 0          946537.6          2050.653                 1                 0        -0.4779095
                43                96                 0            955196          2069.397                 1                 0        -0.4829296
                43                97                 0          963854.3          2088.141                 1                 0        -0.4879497
                43                98                 0          972512.6          2106.885                 1                 0        -0.4929698
                43                99                 0          981170.8          2125.628                 1                 0          -0.49799
                43               100                 0          989829.1          2144.372                 1                 0          -0.50301
                43               101                 0          998487.5          2163.115                 1                 0        -0.5080302
                43               102                 0           1007146          2181.859                 1                 0        -0.5130503
                43               103                 0           1015804          2200.603                 1                 0        -0.5180703
                43               104                 0           1024462          2219.347                 1                 0        -0.5230905
                43               105                 0           1033121           2238.09                 1                 0        -0.5281106
                43               106                 0           1041779          2256.834                 1                 0        -0.5331306
                43               107                 0           1050437          2275.578                 1                 0        -0.5381508
                43               108                 0           1059096          2294.322                 1                 0        -0.5431709
                43               109                 0           1067754          2313.065                 1                 0         -0.548191
                43               110                 0           1076412          2331.809                 1                 0         -0.553211
                43               111                 0           1085070          2350.553                 1                 0        -0.5582311
                43               112                 0           1093729          2369.296                 1                 0        -0.5632513
                43               113                 0           1102387           2388.04                 1                 0        -0.5682713
                43               114                 0           1111045          2406.784                 1                 0        -0.5732915
                43               115                 0           1119704          2425.528                 1                 0        -0.5783116
                43               116                 0           1128362          2444.271                 1                 0        -0.5833316
                43               117                 0           1137020          2463.015                 1                 0        -0.5883518
                43               118                 0           1145678          2481.759                 1                 0        -0.5933719
                43               119                 0           1154337          2500.502                 1                 0         -0.598392
                43               120                 0           1162995          2519.246                 1                 0        -0.6034121
                43               121                 0           1171653           2537.99                 1                 0        -0.6084322
                43               122                 0           1180312          2556.734                 1                 0        -0.6134523
                43               123                 0           1188970          2575.477                 1                 0        -0.6184723
                43               124                 0           1197628          2594.221                 1                 0        -0.6234924
                43               125                 0           1206286          2612.965                 1                 0        -0.6285126
                43               126                 0           1214945          2631.708                 1                 0        -0.6335326
                43               127                 0           1223603          2650.452                 1                 0        -0.6385528
                43               128                 0           1232261          2669.196                 1                 0        -0.6435729
                43               129                 0           1240920           2687.94                 1                 0         -0.648593
                43               130                 0           1249578          2706.683                 1                 0        -0.6536131
                43               131                 0           1258236          2725.427                 1                 0        -0.6586331
                43               132                 0           1266894          2744.171                 1                 0        -0.6636533
                43               133                 0           1275553          2762.915                 1                 0        -0.6686733
                43               134                 0           1284211          2781.658                 1                 0        -0.6736935
                43               135                 0           1292869          2800.402                 1                 0        -0.6787136
                43               136                 0           1301528          2819.146                 1                 0        -0.6837337
                43               137                 0           1310186          2837.889                 1                 0        -0.6887537
                43               138                 1           1318844          2856.633                 1                 0                 0
                43               139                 0           1327502          2875.377                 1                 0        -0.6987939
                43               140                 0           1336161          2894.121                 1                 0        -0.7038141
                43               141                 1           1344819          2912.864                 1                 0                 0
                43               142                 1           1353478          2931.608                 1                 0                 0
                43               143                 0           1274525          2760.691                 1                 0        -0.6680778
                43               144                 0           1253980          2716.214                 1                 0        -0.6561657
                43               145                 0           1233435          2671.738                 1                 0        -0.6442536
                43               146                 0           1212890          2627.261                 1                 0        -0.6323415
                43               147                 0           1192345          2582.784                 1                 0        -0.6204293
                43               148                 0           1171800          2538.308                 1                 0        -0.6085173
                43               149                 0           1151255          2493.831                 1                 0        -0.5966051
                43               150                 0           1130710          2449.354                 1                 0         -0.584693
                43               151                 0           1110165          2404.878                 1                 0         -0.572781
                43               152                 0           1089620          2360.401                 1                 0        -0.5608689
                43               153                 0           1069074          2315.925                 1                 0        -0.5489568
                43               154                 0           1048529          2271.448                 1                 0        -0.5370446
                43               155                 0           1027984          2226.971                 1                 0        -0.5251325
                43               156                 0           1007439          2182.495                 1                 0        -0.5132204
                43               157                 0          986894.1          2138.018                 1                 0        -0.5013083
                43               158                 0            966349          2093.542                 1                 0        -0.4893962
                43               159                 0          945803.9          2049.065                 1                 0        -0.4774841
                43               160                 0          925258.8          2004.588                 1                 0         -0.465572
                43               161                 0          904713.7          1960.112                 1                 0        -0.4536599
                43               162                 0          884168.6          1915.635                 1                 0        -0.4417478
                43               163                 0          863623.5          1871.158                 1                 0        -0.4298357
                43               164                 0          843078.4          1826.682                 1                 0        -0.4179236
                43               165                 0          822533.3          1782.205                 1                 0        -0.4060115
                43               166                 0          801988.2          1737.728                 1                 0        -0.3940994
                43               167                 0          781443.1          1693.252                 1                 0        -0.3821873
                43               168                 0          760898.1          1648.775                 1                 0        -0.3702752
                43               169                 0          740352.9          1604.299                 1                 0        -0.3583631
                43               170                 0          719807.8          1559.822                 1                 0         -0.346451
                43               171                 0          699262.7          1515.345                 1                 0        -0.3345389
                43               172                 0          678717.6          1470.869                 1                 0        -0.3226268
                43               173                 0          658172.6          1426.392                 1                 0        -0.3107147
                43               174                 0          637627.4          1381.916                 1                 0        -0.2988026
                43               175                 0          617082.3          1337.439                 1                 0        -0.2868905
                43               176                 0          596537.2          1292.962                 1                 0        -0.2749783
                43               177                 0          575992.1          1248.486                 1                 0        -0.2630663
                43               178                 0          555447.1          1204.009                 1                 0        -0.2511542
                43               179                 0          534901.9          1159.532                 1                 0         -0.239242
                43               180                 0          514356.8          1115.056                 1                 0          -0.22733
                43               181                 0          493811.8          1070.579                 1                 0        -0.2154179
                43               182                 0          473266.7          1026.103                 1                 0        -0.2035058
                43               183                 0          452721.6          981.6259                 1                 0        -0.1915937
                43               184                 0          432176.5          937.1493                 1                 0        -0.1796815
                43               185                 0          411631.3          892.6727                 1                 0        -0.1677694
                43               186                 0          391086.3           848.196                 1                 0        -0.1558573
                43               187                 0          370541.2          803.7194                 1                 0        -0.1439452
                43               188                 0          349996.1          759.2429                 1                 0        -0.1320331
                43               189                 0            329451          714.7662                 1                 0         -0.120121
                43               190                 0          308905.9          670.2896                 1                 0        -0.1082089
                43               191                 0          288360.8           625.813                 1                 0       -0.09629682
                43               192                 0          267815.7          581.3364                 1                 0       -0.08438472
                43               193                 0          247270.6          536.8597                 1                 0       -0.07247262
                43               194                 0          226725.5          492.3831                 1                 0       -0.06056051
                43               195                 0          206180.4          447.9065                 1                 0       -0.04864841
                43               196                 0          185635.3          403.4298                 1                 0       -0.03673631
                43               197                 1           1829684          3962.512                 1                 0                 0
                43               198                 0           1838342          3981.256                 1                 0        -0.9949799
                43               199                 0            124000               270                 1                 0            -0.001

                44                 0                 0            124000               270                 1                 0            -0.001
                44                 1                 0          132658.3          288.7437                 1                 0        -0.0060201
                44                 2                 0          141316.6          307.4874                 1                 0        -0.0110402
                44                 3                 0          149974.9          326.2312                 1                 0        -0.0160603
                44                 4                 0          158633.2          344.9749                 1                 0        -0.0210804
                44                 5                 0          167291.5          363.7186                 1                 0        -0.0261005
                44                 6                 0          175949.8          382.4623                 1                 0        -0.0311206
                44                 7                 0            184608           401.206                 1                 0        -0.0361407
                44                 8                 0          193266.3          419.9497                 1                 0        -0.0411608
                44                 9                 0          201924.6          438.6935                 1                 0        -0.0461809
                44                10                 0          210582.9          457.4372                 1                 0         -0.051201
                44                11                 0          219241.2          476.1809                 1                 0       -0.05622111
                44                12                 0          227899.5          494.9246                 1                 0       -0.06124121
                44                13                 0          236557.8          513.6683                 1                 0       -0.06626131
                44                14                 0          245216.1           532.412                 1                 0       -0.07128141
                44                15                 0          253874.4          551.1558                 1                 0       -0.07630151
                44                16                 0          262532.7          569.8995                 1                 0       -0.08132161
                44                17                 0            271191          588.6432                 1                 0        -0.0863417
                44                18                 0          279849.2           607.387                 1                 0       -0.09136181
                44                19                 0          288507.5          626.1307                 1                 0       -0.09638191
                44                20                 0          297165.8          644.8744                 1                 0         -0.101402
                44                21                 0          305824.1          663.6181                 1                 0        -0.1064221
                44                22                 0          314482.4          682.3618                 1                 0        -0.1114422
                44                23                 0          323140.7          701.1055                 1                 0        -0.1164623
                44                24                 0            331799          719.8492                 1                 0        -0.1214824
                44                25                 0          340457.3           738.593                 1                 0        -0.1265025
                44                26                 0          349115.6          757.3367                 1                 0        -0.1315226
                44                27                 0          357773.9          776.0804                 1                 0        -0.1365427
                44                28                 0          366432.2          794.8241                 1                 0        -0.1415628
                44                29                 0          375090.4          813.5678                 1                 0        -0.1465829
                44                30                 0          383748.8          832.3116                 1                 0         -0.151603
                44                31                 0            392407          851.0553                 1                 0        -0.1566231
                44                32                 0          401065.3           869.799                 1                 0        -0.1616432
                44                33                 0          409723.6          888.5427                 1                 0        -0.1666633
                44                34                 0          418381.9          907.2864                 1                 0        -0.1716834
                44                35                 0          427040.2          926.0302                 1                 0        -0.1767035
                44                36                 0          435698.5          944.7739                 1                 0        -0.1817236
                44                37                 0          444356.8          963.5176                 1                 0        -0.1867437
                44                38                 0          453015.1          982.2613                 1                 0        -0.1917638
                44                39                 0          461673.4          1001.005                 1                 0        -0.1967839
                44                40                 0          470331.7          1019.749                 1                 0         -0.201804
                44                41                 0          478989.9          1038.492                 1                 0        -0.2068241
                44                42                 0          487648.2          1057.236                 1                 0        -0.2118442
                44                43                 0          496306.5           1075.98                 1                 0        -0.2168643
                44                44                 0          504964.8          1094.724                 1                 0        -0.2218844
                44                45                 0          513623.1          1113.467                 1                 0        -0.2269045
                44                46                 0          522281.4          1132.211                 1                 0        -0.2319246
                44                47                 0          530939.7          1150.955                 1                 0        -0.2369447
                44                48                 0            539598          1169.698                 1                 0        -0.2419648
                44                49                 0          548256.3          1188.442                 1                 0        -0.2469849
                44                50                 0          556914.6          1207.186                 1                 0         -0.252005
                44                51                 0          565572.9           1225.93                 1                 0        -0.2570251
                44                52                 0          574231.1          1244.673                 1                 0        -0.2620452
                44                53                 0          582889.4          1263.417                 1                 0        -0.2670653
                44                54                 0          591547.8          1282.161                 1                 0        -0.2720854
                44                55                 0            600206          1300.905                 1                 0        -0.2771055
                44                56                 0          608864.3          1319.648                 1                 0        -0.2821256
                44                57                 0          617522.6          1338.392                 1                 0        -0.2871457
                44                58                 0          626180.9          1357.136                 1                 0        -0.2921658
                44                59                 0          634839.2          1375.879                 1                 0        -0.2971859
                44                60                 0          643497.5          1394.623                 1                 0         -0.302206
                44                61                 0          652155.8          1413.367                 1                 0        -0.3072261
                44                62                 0          660814.1          1432.111                 1                 0        -0.3122462
                44                63                 0          669472.4          1450.854                 1                 0        -0.3172663
                44                64                 0          678130.6          1469.598                 1                 0        -0.3222865
                44                65                 0            686789          1488.342                 1                 0        -0.3273065
                44                66                 0          695447.2          1507.085                 1                 0        -0.3323267
                44                67                 0          704105.5          1525.829                 1                 0        -0.3373468
                44                68                 0          712763.8          1544.573                 1                 0        -0.3423668
                44                69                 0          721422.1          1563.317                 1                 0        -0.3473869
                44                70                 0          730080.4           1582.06                 1                 0         -0.352407
                44                71                 0          738738.6          1600.804                 1                 0        -0.3574271
                44                72                 0            747397          1619.548                 1                 0        -0.3624472
                44                73                 0          756055.3          1638.292                 1                 0        -0.3674673
                44                74                 0          764713.6          1657.035                 1                 0        -0.3724874
                44                75                 0          773371.8          1675.779                 1                 0        -0.3775075
                44                76                 0          782030.1          1694.523                 1                 0        -0.3825276
                44                77                 0          790688.5          1713.266                 1                 0        -0.3875478
                44                78                 0          799346.8           1732.01                 1                 0        -0.3925678
                44                79                 0            808005          1750.754                 1                 0         -0.397588
                44                80                 0          816663.3          1769.497                 1                 0        -0.4026081
                44                81                 0          825321.6          1788.241                 1                 0        -0.4076281
                44                82                 0          833979.9          1806.985                 1                 0        -0.4126482
                44                83                 0          842638.1          1825.729                 1                 0        -0.4176683
                44                84                 0          851296.5          1844.472                 1                 0        -0.4226884
                44                85                 0          859954.8          1863.216                 1                 0        -0.4277085
                44                86                 0          868613.1           1881.96                 1                 0        -0.4327286
                44                87                 0          877271.3          1900.703                 1                 0        -0.4377487
                44                88                 0          885929.6          1919.447                 1                 0        -0.4427688
                44                89                 0            894588          1938.191                 1                 0         -0.447789
                44                90                 0          903246.2          1956.935                 1                 0        -0.4528091
                44                91                 0          911904.5          1975.678                 1                 0        -0.4578291
                44                92                 0          920562.8          1994.422                 1                 0        -0.4628493
                44                93                 0          929221.1          2013.166                 1                 0        -0.4678694
                44                94                 0          937879.4           2031.91                 1                 0        -0.4728895
                44                95                 0          946537.6          2050.653                 1                 0        -0.4779095
                44                96                 0            955196          2069.397                 1                 0        -0.4829296
                44                97                 0          963854.3          2088.141                 1                 0        -0.4879497
                44                98                 0          972512.6          2106.885                 1                 0        -0.4929698
                44                99                 0          981170.8          2125.628                 1                 0          -0.49799
                44               100                 0          989829.1          2144.372                 1                 0          -0.50301
                44               101                 0          998487.5          2163.115                 1                 0        -0.5080302
                44               102                 0           1007146          2181.859                 1                 0        -0.5130503
                44               103                 0           1015804          2200.603                 1                 0        -0.5180703
                44               104                 0           1024462          2219.347                 1                 0        -0.5230905
                44               105                 0           1033121           2238.09                 1                 0        -0.5281106
                44               106                 0           1041779          2256.834                 1                 0        -0.5331306
                44               107                 0           1050437          2275.578                 1                 0        -0.5381508
                44               108                 0           1059096          2294.322                 1                 0        -0.5431709
                44               109                 0           1067754          2313.065                 1                 0         -0.548191
                44               110                 0           1076412          2331.809                 1                 0         -0.553211
                44               111                 0           1085070          2350.553                 1                 0        -0.5582311
                44               112                 0           1093729          2369.296                 1                 0        -0.5632513
                44               113                 0           1102387           2388.04                 1                 0        -0.5682713
                44               114                 0           1111045          2406.784                 1                 0        -0.5732915
                44               115                 0           1119704          2425.528                 1                 0        -0.5783116
                44               116                 0           1128362          2444.271                 1                 0        -0.5833316
                44               117                 0           1137020          2463.015                 1                 0        -0.5883518
                44               118                 0           1145678          2481.759                 1                 0        -0.5933719
                44               119                 0           1154337          2500.502                 1                 0         -0.598392
                44               120                 0           1162995          2519.246                 1                 0        -0.6034121
                44               121                 0           1171653           2537.99                 1                 0        -0.6084322
