# Result of the experimentation with args: 1
#                 x                 y           is_wall          pressure            temper          vol_mass           speed_1           speed_2           turb_en          turb_dis

              0.08              0.13                 0          154539.9          335.1608         0.9982744         -6.389631         -8.113919      0.0001659953      0.0002160188
              0.08              0.14                 0          141618.1          328.0092         0.9347492          2.971419         -35.69573      0.0003391505      0.0005816339
              0.08              0.15                 0          156843.3          340.3286         0.9977688         -7.321743         -3.796052      0.0002785516      0.0004510224
              0.08              0.16                 0          140650.6          330.6381         0.9209823          6.791596         -36.50051      0.0004361507      0.0008359806
              0.08              0.17                 0          159333.7          345.6431          0.998027         -3.532757         -1.199071      0.0003556946      0.0006348613
              0.08              0.18                 0          140632.9          333.9615         0.9117023          10.05544         -37.01966      0.0004733603      0.0009410784
              0.08              0.19                 0            161661               350                 1                 0                 0            0.0001            0.0001

              0.09                 0                 0            138566               300                 1                 0                 0            0.0001            0.0001
              0.09              0.01                 0          147803.2          307.8771          1.039367       -0.02850866         -18.37546            0.0001            0.0001
              0.09              0.02                 0          148984.7          310.7057          1.038138       -0.05534281         -21.17888            0.0001            0.0001
              0.09              0.03                 0            148987          312.7873          1.031245        -0.1625346         -21.01557            0.0001            0.0001
              0.09              0.04                 0          149958.7          315.2141          1.029979        -0.2533011         -24.03628            0.0001            0.0001
              0.09              0.05                 0          149990.6          317.2908          1.023456        -0.6170431         -22.92259            0.0001            0.0001
              0.09              0.06                 0          150260.1          319.2897          1.018876        -0.8351495         -26.06258            0.0001            0.0001
              0.09              0.07                 0          151063.1           321.793          1.016352         -1.538555         -22.23347            0.0001            0.0001
              0.09              0.08                 0          149182.8          322.4476          1.001664         -1.764895         -27.91202            0.0001            0.0001
              0.09              0.09                 0          151655.7          325.9347          1.007374         -2.567341         -18.17384            0.0001            0.0001
              0.09        0.09999999                 0            146289           324.298         0.9766296         -1.991362         -31.12156            0.0001            0.0001
              0.09              0.11                 0          152636.2          330.2572          1.000616         -3.840539         -12.71862            0.0001            0.0001
              0.09              0.12                 0          143387.9          325.8689         0.9526472        -0.1220012         -34.25022            0.0001            0.0001
              0.09              0.13                 0          154539.9          335.1608         0.9982744         -6.389631         -8.113919            0.0001            0.0001
              0.09              0.14                 0          141618.1          328.0092         0.9347492          2.971419         -35.69573            0.0001            0.0001
              0.09              0.15                 0          156843.3          340.3286         0.9977688         -7.321743         -3.796052            0.0001            0.0001
              0.09              0.16                 0          140650.6          330.6381         0.9209823          6.791596         -36.50051            0.0001            0.0001
              0.09              0.17                 0          159333.7          345.6431          0.998027         -3.532757         -1.199071            0.0001            0.0001
              0.09              0.18                 0          140632.9          333.9615         0.9117023          10.05544         -37.01966            0.0001            0.0001
              0.09              0.19                 0            161661               350                 1                 0                 0            0.0001            0.0001

